PART_ID,Block number,Trial number,Button pressed,Reaction time,Stim word,Trial type,Experimental
12M13,training,1,z,0.26513547000001836
12M13,0,1,z,1.4843280470000195
12M13,0,2,x,0.2320651739999562
12M13,0,3,m,0.2285055070000226
12M13,0,4,n,0.2996749600000044
12M13,0,5,m,0.4469531589999747
