PART_ID,Block number,Trial number,Button pressed,Reaction time,Stim word,Trial type,Experimental
35M12,training,1,z,0.36082492600007754
35M12,0,1,x,0.2869436149999274
35M12,0,2,z,1.1462863380000954
35M12,0,3,m,0.014464716000020417
35M12,0,4,m,0.031962621000047875
35M12,0,5,x,0.02943683199998759
