PART_ID,Block number,Trial number,Button pressed,Reaction time,Correctness,Stim word,Trial type
M,training,0,no_key,2.9202757339999152,2
M,training,1,m,1.6246807600000466,0
M,training,2,m,0.09345881100034603,0
M,training,3,z,0.061712360000001354,1
M,0,4,z,0.33472590099972876,1
M,0,5,x,0.23844916200005173,0
M,0,6,m,0.28843134399994597,0
M,1,7,z,0.4423947219997899,1
M,1,8,m,0.32351041299989447,0
M,1,9,x,0.31053255400001945,0
