PART_ID,Block number,Trial number,Button pressed,Reaction time,Stim word,Trial type,Experimental
5M3,training,1,no_key,2.945683895000002
5M3,training,2,no_key,2.973557092999954
5M3,training,3,no_key,2.0791873659999283
5M3,0,3,z,0.42215857899998355
5M3,0,4,m,0.12053357599995707
5M3,0,5,n,0.00930598699994789
5M3,0,6,x,0.03307683200000611
5M3,0,7,z,0.064098749999971
