PART_ID,Block number,Trial number,Button pressed,Reaction time,Stim word,Trial type,Experimental
21M21,training,1,no_key,2.9608944470001006
21M21,training,2,z,0.3695172630000343
21M21,training,3,x,0.3992001940000591
21M21,0,3,no_key,-1.0
21M21,0,4,no_key,-1.0
21M21,0,5,no_key,-1.0
21M21,0,6,no_key,-1.0
21M21,0,7,no_key,-1.0
